user_id,age,employment_type,income,credit_score,risk_profile,home_location,account_created_at
U1334,48,salaried,30271,419,high,Hyderabad,2023-11-05 22:39:56.921426
U1335,47,salaried,56618,466,high,Pune,2024-03-29 22:39:56.921426
U1336,63,salaried,56156,518,high,Bangalore,2024-08-17 22:39:56.921426
U1337,20,student,8134,332,high,Mumbai,2024-03-15 22:39:56.921426
U1338,38,self-employed,103405,562,high,Pune,2020-12-30 22:39:56.921426
U1339,29,self-employed,145779,707,medium,Bangalore,2023-10-21 22:39:56.921426
U1340,29,self-employed,157711,795,low,Delhi,2023-09-21 22:39:56.921426
U1341,24,student,14060,354,high,Bangalore,2022-06-24 22:39:56.921426
U1342,51,salaried,69563,515,high,Mumbai,2022-11-14 22:39:56.921426
U1343,58,self-employed,106859,643,medium,Mumbai,2024-08-12 22:39:56.921426
U1344,48,student,17938,403,high,Pune,2020-10-23 22:39:56.921426
U1345,53,salaried,65697,526,high,Bangalore,2021-09-07 22:39:56.921426
U1346,38,self-employed,55639,505,high,Mumbai,2025-04-20 22:39:56.921426
U1347,48,salaried,58654,512,high,Mumbai,2023-10-02 22:39:56.921426
U1348,29,salaried,87386,540,high,Bangalore,2025-07-27 22:39:56.921426
U1349,29,self-employed,138083,694,medium,Kanpur,2022-04-10 22:39:56.921426
U1350,55,student,18824,378,high,Bangalore,2022-10-20 22:39:56.921426
U1351,18,self-employed,40059,435,high,Bangalore,2025-06-04 22:39:56.921426
U1352,25,self-employed,40057,375,high,Kanpur,2020-09-29 22:39:56.921426
U1353,35,self-employed,45553,468,high,Mumbai,2022-08-24 22:39:56.921426
U1354,61,self-employed,152659,794,low,Pune,2022-06-23 22:39:56.921426
U1355,55,salaried,41003,449,high,Pune,2022-07-25 22:39:56.921426
U1356,47,salaried,118841,694,medium,Hyderabad,2021-10-28 22:39:56.921426
U1357,56,student,8710,322,high,Hyderabad,2022-06-26 22:39:56.921426
U1358,42,student,19162,393,high,Bangalore,2024-08-31 22:39:56.921426
U1359,56,self-employed,196473,888,low,Delhi,2022-05-01 22:39:56.921426
U1360,55,student,11440,354,high,Kanpur,2022-09-24 22:39:56.921426
U1361,57,student,16087,348,high,Hyderabad,2022-05-03 22:39:56.921426
U1362,64,student,18435,369,high,Pune,2021-07-30 22:39:56.921426
U1363,57,self-employed,73426,514,high,Pune,2025-06-23 22:39:56.921426
U1364,39,student,7715,365,high,Hyderabad,2025-10-29 22:39:56.921426
U1365,38,self-employed,20691,324,high,Hyderabad,2021-08-05 22:39:56.921426
U1366,60,self-employed,118747,662,medium,Mumbai,2021-07-29 22:39:56.921426
U1367,60,salaried,69737,539,high,Hyderabad,2022-07-04 22:39:56.921426
U1368,40,self-employed,122966,659,medium,Delhi,2021-02-09 22:39:56.921426
U1369,55,salaried,85945,543,high,Bangalore,2021-08-05 22:39:56.921426
U1370,39,salaried,70872,550,high,Pune,2022-12-03 22:39:56.921426
U1371,57,self-employed,22494,346,high,Bangalore,2023-11-02 22:39:56.921426
U1372,59,student,17764,336,high,Delhi,2021-02-20 22:39:56.921426
U1373,51,student,13364,342,high,Pune,2024-03-12 22:39:56.921426
U1374,63,student,18207,305,high,Bangalore,2026-01-02 22:39:56.922427
U1375,50,salaried,54394,438,high,Bangalore,2021-04-27 22:39:56.922427
U1376,19,self-employed,198977,846,low,Kanpur,2023-07-31 22:39:56.922427
U1377,41,self-employed,175966,844,low,Hyderabad,2024-01-06 22:39:56.922427
U1378,23,student,15259,307,high,Bangalore,2024-04-07 22:39:56.922427
U1379,43,student,18266,347,high,Mumbai,2022-03-16 22:39:56.922427
U1380,55,student,12530,311,high,Delhi,2021-02-12 22:39:56.922427
U1381,45,student,15690,349,high,Bangalore,2024-08-05 22:39:56.922427
U1382,19,salaried,60535,480,high,Pune,2024-07-12 22:39:56.922427
U1383,32,student,7646,300,high,Hyderabad,2023-02-03 22:39:56.922427
U1384,22,student,8574,300,high,Pune,2022-09-23 22:39:56.922427
U1385,59,self-employed,57053,491,high,Delhi,2022-02-16 22:39:56.922427
U1386,28,salaried,104338,626,medium,Bangalore,2023-10-02 22:39:56.922427
U1387,18,self-employed,87112,593,high,Mumbai,2021-08-09 22:39:56.922427
U1388,56,self-employed,108771,627,medium,Delhi,2025-09-02 22:39:56.922427
U1389,51,salaried,110912,585,high,Mumbai,2020-12-30 22:39:56.922427
U1390,24,student,17041,401,high,Pune,2024-11-11 22:39:56.922427
U1391,19,student,13412,337,high,Mumbai,2023-12-26 22:39:56.922427
U1392,65,student,9327,300,high,Mumbai,2021-06-03 22:39:56.922427
U1393,45,salaried,51930,504,high,Bangalore,2023-01-05 22:39:56.922427
U1394,55,student,14415,370,high,Mumbai,2022-03-07 22:39:56.922427
U1395,47,student,17719,355,high,Bangalore,2022-12-15 22:39:56.922427
U1396,43,student,10128,300,high,Bangalore,2025-03-06 22:39:56.922427
U1397,23,student,6016,300,high,Pune,2021-05-17 22:39:56.922427
U1398,58,self-employed,104547,590,high,Hyderabad,2022-02-25 22:39:56.922427
U1399,38,salaried,52040,434,high,Pune,2020-09-04 22:39:56.922427
U1400,27,student,17508,342,high,Bangalore,2020-09-02 22:39:56.922427
U1401,24,salaried,44257,416,high,Hyderabad,2024-07-13 22:39:56.922427
U1402,47,self-employed,131780,700,medium,Delhi,2024-04-22 22:39:56.922427
U1403,47,self-employed,36110,420,high,Pune,2021-11-17 22:39:56.922427
U1404,56,salaried,56323,445,high,Mumbai,2025-10-12 22:39:56.922427
U1405,65,salaried,52598,432,high,Kanpur,2022-03-29 22:39:56.922427
U1406,35,salaried,58031,519,high,Bangalore,2021-07-04 22:39:56.922427
U1407,43,self-employed,130696,675,medium,Bangalore,2023-03-12 22:39:56.922427
U1408,49,student,8141,352,high,Mumbai,2024-04-08 22:39:56.922427
U1409,20,self-employed,73333,526,high,Bangalore,2024-11-28 22:39:56.922427
U1410,27,salaried,35847,420,high,Mumbai,2024-06-26 22:39:56.922427
U1411,65,salaried,45715,405,high,Delhi,2024-11-25 22:39:56.922427
U1412,46,student,17044,301,high,Pune,2025-11-17 22:39:56.922427
U1413,47,salaried,27962,405,high,Bangalore,2021-11-08 22:39:56.922427
U1414,46,salaried,40611,438,high,Bangalore,2025-04-03 22:39:56.922427
U1415,36,salaried,30882,423,high,Mumbai,2024-10-23 22:39:56.922427
U1416,20,self-employed,125501,714,medium,Hyderabad,2024-03-01 22:39:56.922427
U1417,63,salaried,53133,505,high,Delhi,2022-03-31 22:39:56.922427
U1418,53,self-employed,165884,762,low,Delhi,2025-10-13 22:39:56.922427
U1419,44,self-employed,199444,900,low,Mumbai,2021-12-21 22:39:56.922427
U1420,21,salaried,86621,572,high,Hyderabad,2022-07-04 22:39:56.922427
U1421,62,salaried,67583,533,high,Kanpur,2020-09-27 22:39:56.922427
U1422,34,student,8319,305,high,Pune,2021-07-24 22:39:56.922427
U1423,61,student,6185,349,high,Hyderabad,2021-07-06 22:39:56.922427
U1424,38,salaried,66408,471,high,Kanpur,2025-09-29 22:39:56.922427
U1425,27,self-employed,143336,706,medium,Kanpur,2025-06-08 22:39:56.922427
U1426,18,student,6648,356,high,Kanpur,2024-07-17 22:39:56.922427
U1427,54,student,8312,310,high,Pune,2022-02-26 22:39:56.922427
U1428,38,student,15734,337,high,Mumbai,2022-04-27 22:39:56.922427
U1429,40,student,7978,372,high,Pune,2022-05-15 22:39:56.922427
U1430,50,salaried,81655,583,high,Hyderabad,2024-03-11 22:39:56.922427
U1431,62,salaried,76519,576,high,Mumbai,2025-02-13 22:39:56.922427
U1432,38,student,12129,300,high,Pune,2022-07-27 22:39:56.922427
U1433,51,student,15505,355,high,Kanpur,2021-08-10 22:39:56.922427
U1434,64,student,8684,352,high,Delhi,2022-07-25 22:39:56.922427
U1435,22,self-employed,50845,495,high,Delhi,2021-11-04 22:39:56.922427
U1436,57,salaried,71255,488,high,Bangalore,2023-02-23 22:39:56.922427
U1437,48,self-employed,104440,645,medium,Bangalore,2025-04-10 22:39:56.922427
U1438,19,self-employed,62387,512,high,Mumbai,2022-06-21 22:39:56.922427
U1439,53,student,13114,323,high,Kanpur,2023-03-03 22:39:56.922427
U1440,52,student,5679,300,high,Bangalore,2021-10-09 22:39:56.922427
U1441,30,salaried,111863,679,medium,Bangalore,2024-08-29 22:39:56.922427
U1442,40,self-employed,149646,782,low,Hyderabad,2024-01-23 22:39:56.922427
U1443,30,self-employed,165493,827,low,Hyderabad,2025-07-14 22:39:56.922427
U1444,65,salaried,36456,361,high,Delhi,2025-01-30 22:39:56.922427
U1445,49,salaried,66097,480,high,Bangalore,2021-08-25 22:39:56.923425
U1446,38,self-employed,63739,477,high,Mumbai,2021-05-10 22:39:56.923425
U1447,47,self-employed,170702,835,low,Pune,2022-11-20 22:39:56.923425
U1448,42,student,13518,363,high,Bangalore,2024-04-30 22:39:56.923425
U1449,29,self-employed,189583,834,low,Bangalore,2023-05-09 22:39:56.923425
U1450,45,student,12677,356,high,Kanpur,2022-09-14 22:39:56.923425
U1451,64,self-employed,78491,564,high,Pune,2025-04-30 22:39:56.923425
U1452,45,self-employed,183822,878,low,Pune,2022-09-21 22:39:56.923425
U1453,43,salaried,99007,611,medium,Kanpur,2023-08-09 22:39:56.923425
U1454,65,self-employed,98016,584,high,Kanpur,2022-11-27 22:39:56.923425
U1455,27,self-employed,57508,457,high,Delhi,2024-04-20 22:39:56.923425
U1456,33,self-employed,108790,614,medium,Pune,2023-01-28 22:39:56.923425
U1457,28,self-employed,179613,797,low,Bangalore,2025-02-21 22:39:56.923425
U1458,55,student,18889,322,high,Kanpur,2023-02-27 22:39:56.923425
U1459,59,salaried,54651,426,high,Mumbai,2021-08-02 22:39:56.923425
U1460,64,self-employed,170853,824,low,Kanpur,2025-06-21 22:39:56.923425
U1461,42,self-employed,169772,786,low,Pune,2021-11-22 22:39:56.923425
U1462,36,student,17098,371,high,Mumbai,2024-03-06 22:39:56.923425
U1463,26,self-employed,111645,681,medium,Hyderabad,2022-06-20 22:39:56.923425
U1464,18,self-employed,57059,479,high,Hyderabad,2023-07-08 22:39:56.923425
U1465,59,self-employed,55087,480,high,Pune,2025-07-24 22:39:56.923425
U1466,53,salaried,65863,543,high,Hyderabad,2025-03-08 22:39:56.923425
U1467,52,self-employed,34999,396,high,Bangalore,2024-07-12 22:39:56.923425
U1468,63,salaried,45054,433,high,Pune,2025-07-23 22:39:56.923425
U1469,41,student,16813,311,high,Kanpur,2022-02-10 22:39:56.923425
U1470,33,student,13636,333,high,Hyderabad,2021-08-02 22:39:56.923425
U1471,22,student,9679,314,high,Hyderabad,2021-05-20 22:39:56.923425
U1472,44,student,16873,352,high,Delhi,2025-01-16 22:39:56.923425
U1473,52,salaried,51769,444,high,Hyderabad,2023-05-05 22:39:56.923425
U1474,20,student,9895,300,high,Kanpur,2024-06-20 22:39:56.923425
U1475,63,self-employed,141781,748,medium,Kanpur,2022-11-01 22:39:56.923425
U1476,33,self-employed,62402,526,high,Mumbai,2023-09-02 22:39:56.923425
U1477,28,self-employed,68944,496,high,Bangalore,2022-10-04 22:39:56.923425
U1478,27,self-employed,156823,746,medium,Hyderabad,2025-12-27 22:39:56.923425
U1479,52,student,10051,305,high,Kanpur,2021-09-18 22:39:56.923425
U1480,54,student,8777,321,high,Mumbai,2022-05-15 22:39:56.923425
U1481,49,student,19912,321,high,Bangalore,2025-07-20 22:39:56.923425
U1482,41,student,12979,341,high,Mumbai,2021-01-22 22:39:56.923425
U1483,52,self-employed,105199,659,medium,Mumbai,2024-06-22 22:39:56.923425
U1484,37,student,14614,377,high,Delhi,2022-03-18 22:39:56.923425
U1485,58,salaried,75109,544,high,Kanpur,2025-08-30 22:39:56.923425
U1486,24,student,12427,348,high,Bangalore,2024-11-08 22:39:56.923425
U1487,22,student,12039,366,high,Kanpur,2022-03-18 22:39:56.923425
U1488,64,self-employed,24595,364,high,Bangalore,2024-10-17 22:39:56.923425
U1489,63,self-employed,90809,530,high,Mumbai,2024-12-18 22:39:56.923425
U1490,27,salaried,50301,411,high,Bangalore,2023-09-01 22:39:56.923425
U1491,22,student,7437,365,high,Pune,2022-05-17 22:39:56.923425
U1492,27,student,10280,351,high,Mumbai,2021-03-09 22:39:56.923425
U1493,33,self-employed,70964,532,high,Hyderabad,2024-10-03 22:39:56.923425
U1494,33,self-employed,86820,565,high,Pune,2023-07-22 22:39:56.923425
U1495,41,salaried,97267,638,medium,Mumbai,2025-11-08 22:39:56.923425
U1496,25,student,10388,339,high,Bangalore,2022-08-27 22:39:56.923425
U1497,52,student,6760,358,high,Kanpur,2023-11-29 22:39:56.923425
U1498,42,salaried,54781,483,high,Kanpur,2024-01-30 22:39:56.923425
U1499,25,salaried,109592,621,medium,Pune,2024-05-16 22:39:56.923425
U1500,31,self-employed,146772,693,medium,Delhi,2020-12-20 22:39:56.923425
U1501,43,salaried,117546,632,medium,Bangalore,2023-06-30 22:39:56.923425
U1502,29,self-employed,54827,433,high,Kanpur,2022-12-28 22:39:56.923425
U1503,39,self-employed,187659,821,low,Hyderabad,2025-06-03 22:39:56.923425
U1504,65,self-employed,182563,830,low,Bangalore,2023-08-25 22:39:56.923425
U1505,27,student,6962,300,high,Bangalore,2023-03-25 22:39:56.923425
U1506,58,self-employed,44392,428,high,Hyderabad,2024-01-03 22:39:56.923425
U1507,65,self-employed,88137,541,high,Kanpur,2022-03-15 22:39:56.923425
U1508,59,self-employed,23333,323,high,Bangalore,2020-12-07 22:39:56.923425
U1509,57,salaried,93071,567,high,Hyderabad,2022-08-20 22:39:56.923425
U1510,39,self-employed,187768,834,low,Pune,2022-07-15 22:39:56.923425
U1511,21,student,18133,330,high,Delhi,2023-01-05 22:39:56.923425
U1512,51,salaried,107977,643,medium,Pune,2024-06-29 22:39:56.924433
U1513,27,self-employed,99979,609,medium,Bangalore,2024-05-04 22:39:56.924433
U1514,30,student,8660,343,high,Mumbai,2023-09-11 22:39:56.924433
U1515,43,salaried,67793,552,high,Kanpur,2021-04-16 22:39:56.924433
U1516,22,salaried,80675,535,high,Hyderabad,2025-06-03 22:39:56.924433
U1517,33,self-employed,125782,722,medium,Pune,2024-08-09 22:39:56.924433
U1518,46,self-employed,50052,431,high,Pune,2025-03-10 22:39:56.924433
U1519,59,self-employed,31224,356,high,Pune,2022-05-26 22:39:56.924433
U1520,29,student,15355,337,high,Hyderabad,2024-08-11 22:39:56.924433
U1521,61,self-employed,162751,771,low,Pune,2022-03-19 22:39:56.924433
U1522,42,salaried,89522,569,high,Hyderabad,2021-05-11 22:39:56.924433
U1523,58,student,11836,300,high,Hyderabad,2021-01-07 22:39:56.924433
U1524,59,self-employed,95444,594,high,Mumbai,2020-11-30 22:39:56.924433
U1525,46,student,12717,358,high,Delhi,2023-07-12 22:39:56.924433
U1526,36,student,15836,322,high,Pune,2024-03-22 22:39:56.924433
U1527,39,self-employed,181402,821,low,Hyderabad,2025-03-10 22:39:56.924433
U1528,64,salaried,53629,466,high,Kanpur,2023-09-30 22:39:56.924433
U1529,65,student,10586,300,high,Delhi,2024-01-16 22:39:56.924433
U1530,43,student,18237,325,high,Delhi,2022-10-30 22:39:56.924433
U1531,24,salaried,104047,643,medium,Bangalore,2022-08-26 22:39:56.924433
U1532,29,student,14896,379,high,Hyderabad,2024-03-21 22:39:56.924433
U1533,20,salaried,81852,571,high,Kanpur,2024-05-14 22:39:56.924433
U1534,49,student,13774,383,high,Hyderabad,2024-02-17 22:39:56.924433
U1535,34,self-employed,147875,727,medium,Hyderabad,2025-06-24 22:39:56.924433
U1536,64,self-employed,106567,609,medium,Delhi,2025-07-21 22:39:56.924433
U1537,60,salaried,119984,707,medium,Pune,2024-08-01 22:39:56.924433
U1538,58,salaried,30454,363,high,Mumbai,2024-07-19 22:39:56.924433
U1539,62,salaried,119139,700,medium,Pune,2024-02-06 22:39:56.924433
U1540,20,salaried,74091,488,high,Delhi,2023-09-07 22:39:56.924433
U1541,59,student,19601,395,high,Hyderabad,2026-01-17 22:39:56.924433
U1542,28,student,13933,368,high,Mumbai,2024-02-24 22:39:56.924433
U1543,57,student,12041,376,high,Kanpur,2021-08-18 22:39:56.924433
U1544,51,salaried,57009,432,high,Mumbai,2023-02-12 22:39:56.924433
U1545,58,student,15016,300,high,Hyderabad,2022-11-12 22:39:56.924433
U1546,33,student,7668,300,high,Bangalore,2024-05-21 22:39:56.924433
U1547,39,student,9788,377,high,Kanpur,2024-01-22 22:39:56.924433
U1548,34,student,15973,334,high,Bangalore,2025-07-31 22:39:56.924433
U1549,58,student,6287,333,high,Hyderabad,2024-03-13 22:39:56.924433
U1550,22,salaried,113225,589,high,Pune,2025-01-22 22:39:56.924433
U1551,57,student,11972,352,high,Hyderabad,2021-01-22 22:39:56.924433
U1552,52,salaried,41204,441,high,Pune,2025-08-31 22:39:56.924433
U1553,44,self-employed,168560,801,low,Bangalore,2021-01-15 22:39:56.924433
U1554,46,salaried,92906,607,medium,Bangalore,2024-02-06 22:39:56.924433
U1555,31,student,12288,300,high,Delhi,2021-06-05 22:39:56.924433
U1556,40,student,11489,300,high,Hyderabad,2022-07-22 22:39:56.924433
U1557,19,student,9622,309,high,Delhi,2022-03-25 22:39:56.924433
U1558,34,student,19446,340,high,Mumbai,2021-01-08 22:39:56.924433
U1559,53,self-employed,64895,445,high,Bangalore,2023-08-16 22:39:56.924433
U1560,56,student,12495,342,high,Delhi,2023-11-22 22:39:56.924433
U1561,39,salaried,57681,449,high,Delhi,2021-10-16 22:39:56.924433
U1562,63,student,6171,344,high,Delhi,2022-12-25 22:39:56.924433
U1563,32,self-employed,168159,830,low,Hyderabad,2025-09-26 22:39:56.924433
U1564,64,student,9566,331,high,Bangalore,2025-06-28 22:39:56.924433
U1565,65,salaried,58478,507,high,Pune,2025-02-26 22:39:56.924433
U1566,62,student,12624,377,high,Mumbai,2024-10-08 22:39:56.924433
U1567,65,student,18384,337,high,Bangalore,2022-11-26 22:39:56.924433
U1568,35,salaried,100185,582,high,Hyderabad,2023-07-18 22:39:56.924433
U1569,20,student,8491,360,high,Mumbai,2026-01-20 22:39:56.924433
U1570,54,self-employed,39941,451,high,Bangalore,2023-11-08 22:39:56.924433
U1571,25,student,17863,354,high,Kanpur,2022-04-14 22:39:56.924433
U1572,56,student,6697,356,high,Hyderabad,2021-01-03 22:39:56.924433
U1573,31,student,7175,300,high,Mumbai,2022-11-09 22:39:56.924433
U1574,46,salaried,66860,470,high,Pune,2023-01-31 22:39:56.924433
U1575,58,self-employed,167333,805,low,Bangalore,2020-12-03 22:39:56.924433
U1576,62,self-employed,133978,748,medium,Bangalore,2024-11-11 22:39:56.924433
U1577,34,salaried,56232,489,high,Bangalore,2025-08-28 22:39:56.924433
U1578,63,salaried,101032,616,medium,Pune,2023-02-15 22:39:56.924433
U1579,52,student,17509,383,high,Mumbai,2023-01-06 22:39:56.924433
U1580,45,student,8591,300,high,Bangalore,2022-09-14 22:39:56.924433
U1581,25,salaried,79144,586,high,Kanpur,2024-08-26 22:39:56.924433
U1582,26,self-employed,91643,616,medium,Delhi,2021-01-23 22:39:56.924433
U1583,30,salaried,106737,576,high,Hyderabad,2021-05-09 22:39:56.924433
U1584,58,student,10633,322,high,Bangalore,2023-11-17 22:39:56.924433
U1585,38,student,19015,319,high,Hyderabad,2024-12-12 22:39:56.924433
U1586,46,salaried,69834,535,high,Kanpur,2024-04-21 22:39:56.924433
U1587,20,student,14922,304,high,Hyderabad,2020-10-03 22:39:56.924433
U1588,30,student,14974,302,high,Kanpur,2025-06-19 22:39:56.924433
U1589,41,student,6482,300,high,Pune,2023-10-03 22:39:56.924433
U1590,29,salaried,38240,460,high,Kanpur,2024-05-29 22:39:56.924433
U1591,32,student,7685,315,high,Bangalore,2021-10-11 22:39:56.924433
U1592,53,student,12729,386,high,Pune,2023-12-22 22:39:56.924433
U1593,53,student,13764,363,high,Pune,2021-12-17 22:39:56.924433
U1594,18,student,8742,300,high,Hyderabad,2024-11-12 22:39:56.924433
U1595,63,salaried,34316,424,high,Bangalore,2025-08-17 22:39:56.924433
U1596,35,student,8918,351,high,Hyderabad,2025-02-17 22:39:56.924433
U1597,60,salaried,34955,433,high,Hyderabad,2024-12-25 22:39:56.924433
U1598,40,self-employed,74873,525,high,Delhi,2021-07-01 22:39:56.924433
U1599,30,student,12558,370,high,Kanpur,2023-06-15 22:39:56.924433
U1600,21,self-employed,192911,855,low,Kanpur,2024-03-15 22:39:56.924433
U1601,58,student,12371,384,high,Mumbai,2024-05-15 22:39:56.924433
U1602,21,self-employed,140140,750,low,Pune,2024-04-12 22:39:56.925798
U1603,61,self-employed,144845,759,low,Bangalore,2021-05-22 22:39:56.925798
U1604,49,salaried,108676,612,medium,Bangalore,2024-07-15 22:39:56.925798
U1605,64,self-employed,108501,585,high,Delhi,2020-10-18 22:39:56.925798
U1606,60,student,15807,397,high,Mumbai,2025-03-31 22:39:56.925798
U1607,48,student,17835,316,high,Hyderabad,2024-01-12 22:39:56.925798
U1608,21,salaried,44740,427,high,Hyderabad,2023-01-04 22:39:56.925798
U1609,40,salaried,43492,403,high,Mumbai,2021-08-09 22:39:56.925798
U1610,24,salaried,105688,630,medium,Kanpur,2024-06-17 22:39:56.925798
U1611,27,self-employed,32629,437,high,Hyderabad,2025-09-14 22:39:56.925798
